ID	TCGA-DD-AACL_Stage_I	TCGA-WJ-A86L_Stage_I	TCGA-EP-A2KC_Stage_I	TCGA-K7-A5RF_Stage_I	TCGA-G3-AAUZ_Stage_I	TCGA-DD-AAD1_Stage_I	TCGA-BD-A3EP_Stage_I	TCGA-DD-AAE6_Stage_I	TCGA-DD-AADJ_Stage_I	TCGA-DD-AAVZ_Stage_I	TCGA-2Y-A9GX_Stage_I	TCGA-DD-A1EG_Stage_I	TCGA-DD-AAE2_Stage_I	TCGA-XR-A8TC_Stage_I	TCGA-FV-A2QR_Stage_I	TCGA-DD-AAD2_Stage_I	TCGA-FV-A2QQ_Stage_I	TCGA-K7-A6G5_Stage_I	TCGA-DD-A4NN_Stage_I	TCGA-2Y-A9HB_Stage_I	TCGA-ED-A7PX_Stage_II	TCGA-DD-AACH_Stage_II	TCGA-ZS-A9CD_Stage_II	TCGA-5R-AA1C_Stage_II	TCGA-FV-A3I0_Stage_II	TCGA-ED-A5KG_Stage_II	TCGA-CC-5258_Stage_II	TCGA-DD-AAVU_Stage_II	TCGA-4R-AA8I_Stage_II	TCGA-KR-A7K7_Stage_II	TCGA-K7-AAU7_Stage_II	TCGA-5C-A9VG_Stage_II	TCGA-UB-A7MA_Stage_II	TCGA-CC-A9FS_Stage_II	TCGA-DD-A1EH_Stage_III	TCGA-DD-A39W_Stage_III	TCGA-CC-A7IE_Stage_III	TCGA-BC-4073_Stage_III	TCGA-CC-A7IH_Stage_III	TCGA-CC-A3MA_Stage_III	TCGA-BC-A216_Stage_III	TCGA-CC-A7II_Stage_III	TCGA-ED-A82E_Stage_III	TCGA-LG-A9QD_Stage_III	TCGA-DD-A4NE_Stage_III	TCGA-G3-A25T_Stage_III	TCGA-ED-A7XO_Stage_III	TCGA-BW-A5NP_Stage_IV	TCGA-DD-A119_Stage_IV	TCGA-DD-A1EK_Stage_IV
ENSG00000230661.1	0.14017	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.891176	0.337279	0.954474	0.450064	0.315289	0.302854	0.290055	0.275975	0.261445	1.24156	0.245435	0.228013	0.207336	0.18062	0.803987	0.326433	0.843392	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	0.605151	0.590203	0.576442	0.562733	0.549614	1.04737	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334	0.460328
ENSG00000207091.1	0.337279	0.460328	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.470334	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.605151	0.954474	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	1.04737	0.590203	0.576442	1.24156	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051
ENSG00000244429.1	0.891176	1.04737	0.440182	0.430005	0.419501	0.40952	0.843392	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.337279	0.803987	0.450064	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.326433	0.576442	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	0.605151	0.590203	0.954474	0.562733	0.549614	1.24156	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334	0.460328	0.770886
ENSG00000225822.4	0.450064	0.770886	0.481051	0.503	0.605151	0.954474	0.228013	0.742137	0.40952	0.399621	0.716821	0.389312	0.379001	0.368568	0.358322	0.347782	0.337279	0.326433	0.654249	0.419501	0.302854	0.290055	0.275975	0.261445	0.245435	1.04737	0.207336	0.18062	1.24156	0.14017	0.315289	0.620653	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.636973	0.514144	0.891176	0.491665	0.843392	0.470334	0.693958	0.460328	0.803987	0.67318	0.440182	0.430005
ENSG00000254236.1	0.337279	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.460328	0.326433	0.315289	0.302854	1.24156	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.590203	0.770886	0.954474	0.742137	0.716821	1.04737	0.693958	0.67318	0.654249	0.636973	0.620653	0.605151	0.803987	0.576442	0.562733	0.843392	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.891176	0.470334
ENSG00000274859.1	0.503	1.24156	0.481051	0.302854	0.891176	0.18062	0.290055	0.693958	0.399621	0.389312	0.379001	0.368568	0.358322	0.620653	0.347782	0.337279	0.326433	0.67318	0.315289	0.40952	0.954474	0.275975	0.261445	0.245435	0.228013	0.207336	0.549614	0.843392	0.742137	0.14017	1.04737	0.419501	0.430005	0.450064	0.460328	0.636973	0.716821	0.562733	0.803987	0.491665	0.590203	0.654249	0.537511	0.525674	0.514144	0.576442	0.470334	0.605151	0.440182	0.770886
ENSG00000266429.1	0.337279	0.460328	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.470334	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.954474	1.04737	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	1.24156	0.605151	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051
ENSG00000243267.3	0.514144	0.843392	0.770886	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.337279	0.326433	0.315289	0.40952	0.636973	0.290055	0.275975	0.261445	0.67318	0.605151	0.654249	0.245435	0.576442	0.228013	1.24156	0.716821	0.207336	0.18062	0.14017	0.891176	0.302854	0.954474	0.803987	0.537511	0.693958	0.549614	0.503	0.491665	0.562733	0.742137	0.481051	1.04737	0.460328	0.590203	0.450064	0.440182	0.430005	0.419501	0.620653	0.470334	0.525674
ENSG00000235089.1	0.843392	0.40952	0.399621	0.389312	0.67318	0.379001	0.716821	0.636973	0.742137	0.368568	0.358322	0.537511	0.347782	0.337279	0.326433	0.419501	0.302854	0.290055	0.562733	0.590203	0.693958	0.275975	0.261445	0.245435	0.228013	0.954474	0.207336	0.654249	0.18062	0.14017	0.315289	0.891176	1.04737	0.620653	0.491665	0.481051	0.470334	0.770886	0.460328	0.450064	0.576442	0.605151	0.549614	0.440182	0.803987	0.430005	0.503	1.24156	0.514144	0.525674
ENSG00000265662.1	0.337279	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.460328	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	1.24156	0.207336	0.18062	0.14017	0.620653	0.954474	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	1.04737	0.605151	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334
ENSG00000229612.1	0.337279	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.460328	0.326433	0.315289	0.302854	0.290055	0.275975	0.891176	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.770886	0.803987	0.742137	0.716821	0.693958	1.04737	1.24156	0.67318	0.654249	0.636973	0.620653	0.605151	0.843392	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.954474	0.514144	0.503	0.491665	0.481051	0.470334
ENSG00000272174.1	0.14017	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	1.24156	0.358322	0.347782	0.460328	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	1.04737	0.605151	0.337279	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	0.954474	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334
ENSG00000239149.1	0.207336	0.803987	0.503	0.460328	0.576442	0.430005	0.716821	0.261445	0.562733	0.326433	0.481051	0.654249	0.549614	0.450064	0.275975	0.245435	0.302854	0.605151	0.514144	0.379001	0.419501	0.954474	0.770886	0.14017	0.843392	0.537511	0.368568	0.40952	0.742137	0.315289	1.24156	0.399621	0.337279	0.290055	0.470334	0.636973	0.67318	0.590203	0.440182	0.620653	0.525674	1.04737	0.491665	0.228013	0.693958	0.891176	0.358322	0.18062	0.389312	0.347782
ENSG00000232867.1	0.14017	0.440182	0.430005	0.419501	1.04737	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.337279	0.450064	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	1.24156	0.18062	0.954474	0.590203	0.326433	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	0.605151	0.891176	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334	0.460328
ENSG00000248457.1	0.337279	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	1.04737	0.460328	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.590203	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	0.605151	0.954474	0.576442	0.562733	1.24156	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334
ENSG00000240484.1	0.326433	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.843392	0.337279	0.954474	0.450064	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.742137	0.803987	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	0.605151	0.590203	0.576442	1.24156	0.549614	0.537511	1.04737	0.491665	0.481051	0.470334	0.460328	0.562733	0.503	0.514144	0.891176	0.525674	0.770886
ENSG00000179994.9	0.290055	0.891176	0.450064	0.843392	0.460328	0.470334	1.04737	0.481051	0.67318	0.514144	0.620653	0.337279	0.525674	0.576442	0.368568	0.358322	0.245435	0.379001	0.14017	0.18062	0.207336	0.228013	0.636973	0.261445	0.275975	0.654249	0.302854	0.315289	0.326433	0.803987	0.347782	0.605151	0.954474	0.590203	0.537511	0.742137	0.503	0.549614	0.491665	0.770886	0.716821	1.24156	0.562733	0.693958	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312
ENSG00000255089.1	0.549614	0.742137	0.620653	0.636973	0.315289	0.18062	0.245435	0.399621	0.14017	0.40952	0.954474	0.693958	0.389312	0.716821	0.379001	0.368568	0.358322	0.347782	0.337279	0.326433	0.419501	0.302854	0.290055	0.275975	0.261445	0.803987	0.228013	0.207336	0.770886	0.514144	0.843392	0.654249	1.04737	0.891176	0.605151	0.590203	0.576442	0.562733	1.24156	0.537511	0.525674	0.67318	0.503	0.491665	0.481051	0.470334	0.460328	0.450064	0.440182	0.430005
ENSG00000259088.1	0.379001	0.562733	0.491665	0.347782	0.716821	0.419501	0.803987	0.315289	0.549614	0.368568	0.450064	0.503	0.891176	0.537511	0.290055	0.576442	0.228013	0.460328	0.525674	0.590203	0.275975	0.326433	0.337279	0.843392	0.245435	1.24156	0.693958	0.358322	0.770886	0.481051	0.14017	0.302854	0.261445	0.18062	0.654249	0.954474	0.470334	0.620653	0.742137	0.40952	0.440182	1.04737	0.389312	0.430005	0.67318	0.514144	0.636973	0.399621	0.207336	0.605151
ENSG00000212325.1	0.337279	0.460328	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.470334	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.620653	0.954474	0.891176	0.843392	0.803987	0.770886	0.742137	1.24156	0.716821	0.693958	0.67318	0.654249	0.636973	1.04737	0.605151	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051
ENSG00000256079.1	1.24156	0.450064	0.843392	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.460328	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	1.04737	0.337279	0.742137	0.954474	0.716821	0.693958	0.67318	0.891176	0.654249	0.636973	0.620653	0.605151	0.803987	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334	0.770886
ENSG00000235514.1	0.14017	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	1.24156	0.368568	0.358322	0.347782	0.337279	0.843392	0.954474	0.450064	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.716821	0.326433	0.742137	0.693958	0.67318	1.04737	0.654249	0.636973	0.620653	0.770886	0.605151	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.803987	0.514144	0.891176	0.503	0.491665	0.481051	0.470334	0.460328
ENSG00000266320.1	0.654249	0.891176	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.337279	0.770886	0.450064	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.843392	0.14017	0.326433	0.67318	1.04737	0.620653	1.24156	0.590203	0.954474	0.562733	0.549614	0.693958	0.525674	0.514144	0.503	0.481051	0.742137	0.470334	0.716821	0.460328	0.803987	0.537511	0.576442	0.605151	0.636973	0.491665
ENSG00000199301.1	0.18062	0.440182	0.430005	0.419501	0.40952	1.04737	0.399621	0.389312	0.379001	0.368568	0.954474	0.770886	0.358322	0.347782	0.337279	1.24156	0.450064	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.576442	0.14017	0.326433	0.654249	0.891176	0.590203	0.605151	0.620653	0.636973	0.742137	0.67318	0.693958	0.716821	0.803987	0.562733	0.843392	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334	0.460328
ENSG00000275090.1	0.450064	0.430005	0.803987	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.337279	0.440182	0.315289	0.302854	0.290055	0.275975	0.261445	0.843392	0.245435	0.228013	0.207336	0.954474	0.18062	0.14017	1.04737	0.742137	0.326433	0.716821	0.67318	0.654249	0.636973	0.620653	0.605151	0.590203	0.891176	0.576442	0.770886	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	1.24156	0.470334	0.460328	0.693958
ENSG00000249055.1	1.04737	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.337279	0.590203	0.576442	0.525674	0.742137	0.326433	0.693958	0.636973	0.419501	0.562733	0.302854	0.290055	0.275975	0.514144	0.261445	0.245435	0.228013	1.24156	0.503	0.207336	0.18062	0.14017	0.315289	0.430005	0.605151	0.450064	0.654249	0.481051	0.620653	0.716821	0.491665	0.470334	0.891176	0.843392	0.770886	0.537511	0.67318	0.549614	0.954474	0.460328	0.803987	0.440182
ENSG00000258694.1	0.337279	0.450064	1.04737	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.460328	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.843392	0.891176	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	0.605151	0.590203	0.954474	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	1.24156	0.491665	0.481051	0.470334
ENSG00000256248.1	0.460328	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.337279	0.450064	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	1.24156	0.803987	0.207336	0.18062	0.14017	0.954474	0.326433	0.742137	0.693958	0.67318	0.654249	0.636973	0.620653	0.891176	0.605151	0.590203	0.576442	0.770886	0.562733	0.843392	0.549614	0.537511	1.04737	0.525674	0.514144	0.503	0.491665	0.481051	0.470334	0.716821
ENSG00000236663.1	0.460328	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.337279	0.843392	0.450064	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	1.04737	0.891176	0.326433	0.742137	0.716821	0.693958	0.67318	0.654249	1.24156	0.636973	0.954474	0.620653	0.605151	0.803987	0.770886	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334	0.590203
ENSG00000275707.2	0.18062	0.430005	0.770886	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.337279	1.24156	0.440182	0.891176	0.954474	0.315289	0.302854	0.290055	0.803987	0.275975	0.261445	0.245435	0.228013	0.207336	0.716821	0.14017	0.326433	0.742137	0.693958	0.67318	1.04737	0.654249	0.843392	0.636973	0.620653	0.605151	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334	0.460328	0.450064
ENSG00000276176.1	0.337279	0.450064	0.440182	1.24156	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.460328	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.605151	0.954474	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	1.04737	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334
ENSG00000275251.1	0.470334	1.04737	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.460328	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	1.24156	0.245435	0.228013	0.207336	0.18062	0.14017	0.337279	0.891176	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	0.605151	0.590203	0.576442	0.562733	0.549614	0.537511	0.954474	0.525674	0.514144	0.503	0.491665	0.481051	0.843392
ENSG00000225423.1	0.14017	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.337279	0.450064	0.693958	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.891176	0.18062	0.803987	0.470334	0.326433	0.843392	0.605151	0.576442	0.549614	0.537511	0.525674	1.24156	0.503	0.491665	0.481051	0.654249	0.67318	0.742137	0.514144	0.460328	0.636973	0.562733	0.770886	0.590203	0.954474	1.04737	0.716821	0.620653
ENSG00000226157.1	0.337279	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.460328	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	1.24156	0.620653	0.954474	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	1.04737	0.605151	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334
ENSG00000207361.1	0.14017	0.430005	0.770886	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.337279	0.742137	0.440182	0.315289	1.24156	0.302854	0.290055	0.275975	0.261445	0.245435	0.716821	0.228013	0.207336	0.18062	0.549614	0.326433	0.843392	0.67318	0.693958	1.04737	0.654249	0.636973	0.620653	0.605151	0.590203	0.891176	0.562733	0.576442	0.537511	0.525674	0.803987	0.514144	0.503	0.491665	0.481051	0.954474	0.470334	0.460328	0.450064
ENSG00000207349.1	0.337279	0.460328	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.470334	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.620653	1.04737	0.954474	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	1.24156	0.605151	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051
ENSG00000207964.2	0.576442	1.04737	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.337279	1.24156	0.450064	0.315289	0.302854	0.290055	0.891176	0.275975	0.261445	0.803987	0.245435	0.228013	0.207336	0.18062	0.14017	0.326433	0.716821	0.693958	0.67318	0.654249	0.636973	0.954474	0.620653	0.605151	0.590203	0.770886	0.742137	0.549614	0.537511	0.525674	0.843392	0.514144	0.503	0.491665	0.481051	0.470334	0.460328	0.562733
ENSG00000261047.1	0.337279	0.460328	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.470334	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.605151	0.954474	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	1.04737	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	1.24156	0.514144	0.503	0.491665	0.481051
ENSG00000218109.5	0.450064	0.430005	0.770886	0.843392	0.419501	1.24156	0.40952	0.399621	0.389312	0.379001	0.368568	1.04737	0.358322	0.347782	0.337279	0.440182	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.891176	0.14017	0.326433	0.576442	0.590203	0.742137	0.620653	0.636973	0.654249	0.67318	0.693958	0.716821	0.562733	0.549614	0.537511	0.605151	0.803987	0.514144	0.503	0.491665	0.481051	0.954474	0.470334	0.460328	0.525674
ENSG00000171133.2	0.14017	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.337279	0.450064	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.770886	0.228013	0.207336	0.891176	0.18062	0.803987	0.67318	0.326433	0.693958	1.24156	0.654249	0.636973	0.620653	0.843392	0.605151	0.590203	0.576442	0.562733	0.716821	0.742137	0.549614	1.04737	0.954474	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334	0.460328
ENSG00000265488.1	0.14017	0.440182	0.430005	0.419501	0.891176	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	1.24156	0.337279	0.450064	0.315289	0.302854	0.290055	0.275975	0.261445	0.954474	0.245435	0.228013	0.207336	0.18062	0.562733	0.326433	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	0.605151	0.590203	0.576442	0.843392	0.549614	1.04737	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334	0.460328
ENSG00000201498.1	0.337279	0.460328	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.470334	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.590203	0.803987	0.770886	0.742137	0.716821	0.954474	0.693958	0.67318	0.654249	0.636973	0.620653	1.04737	0.605151	0.843392	0.576442	0.562733	1.24156	0.549614	0.537511	0.525674	0.514144	0.891176	0.503	0.491665	0.481051
ENSG00000238324.1	0.450064	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.803987	0.368568	0.358322	0.347782	0.337279	0.891176	0.954474	0.440182	0.315289	0.742137	0.302854	0.290055	0.275975	0.261445	0.654249	0.245435	0.228013	0.207336	0.843392	0.18062	0.14017	0.326433	0.620653	1.24156	0.770886	0.576442	0.590203	1.04737	0.605151	0.636973	0.549614	0.537511	0.716821	0.525674	0.514144	0.693958	0.67318	0.503	0.491665	0.481051	0.470334	0.460328	0.562733
ENSG00000252333.1	0.337279	0.460328	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.470334	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.605151	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	1.04737	0.654249	0.636973	0.620653	0.954474	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	1.24156	0.491665	0.481051
ENSG00000251989.2	0.337279	0.460328	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.470334	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.590203	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	0.605151	0.954474	0.576442	1.24156	1.04737	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051
ENSG00000221763.1	0.14017	0.440182	0.843392	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.337279	0.450064	0.315289	0.302854	0.290055	0.275975	0.891176	0.954474	0.261445	0.245435	0.228013	0.207336	0.18062	0.576442	0.326433	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	0.605151	1.04737	0.590203	0.803987	0.770886	1.24156	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334	0.460328
ENSG00000238446.1	0.337279	0.460328	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.470334	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.620653	1.04737	0.954474	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	1.24156	0.605151	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051
ENSG00000281514.1	0.337279	0.460328	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.470334	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	0.207336	0.18062	0.14017	0.576442	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	0.620653	0.605151	0.590203	0.891176	0.562733	0.549614	1.04737	0.537511	0.525674	0.514144	0.954474	1.24156	0.503	0.491665	0.481051
ENSG00000224606.1	0.337279	0.450064	0.440182	0.430005	0.419501	0.40952	0.399621	0.389312	0.379001	0.368568	0.358322	0.347782	0.460328	0.326433	0.315289	0.302854	0.290055	0.275975	0.261445	0.245435	0.228013	1.24156	0.207336	0.18062	0.14017	0.620653	0.954474	0.891176	0.843392	0.803987	0.770886	0.742137	0.716821	0.693958	0.67318	0.654249	0.636973	1.04737	0.605151	0.590203	0.576442	0.562733	0.549614	0.537511	0.525674	0.514144	0.503	0.491665	0.481051	0.470334
